id,article_1,income_1,category_1,percentage_1,article_2,income_2,category_2,percentage_2,article_3,income_3,category_3,percentage_3,article_4,income_4,category_4,percentage_4,article_5,income_5,category_5,percentage_5,article_6,income_6,category_6,percentage_6,article_7,income_7,category_7,percentage_7,article_8,income_8,category_8,percentage_8,article_9,income_9,category_9,percentage_9,article_10,income_10,category_10,percentage_10,article_11,income_11,category_11,percentage_11,article_12,income_12,category_12,percentage_12,article_13,income_13,category_13,percentage_13,article_14,income_14,category_14,percentage_14,article_15,income_15,category_15,percentage_15,article_16,income_16,category_16,percentage_16,article_17,income_17,category_17,percentage_17,article_18,income_18,category_18,percentage_18,article_19,income_19,category_19,percentage_19,article_20,income_20,category_20,percentage_20,article_21,income_21,category_21,percentage_21,article_22,income_22,category_22,percentage_22,article_23,income_23,category_23,percentage_23,article_24,income_24,category_24,percentage_24,article_25,income_25,category_25,percentage_25,article_26,income_26,category_26,percentage_26,article_27,income_27,category_27,percentage_27,article_28,income_28,category_28,percentage_28,article_29,income_29,category_29,percentage_29,article_30,income_30,category_30,percentage_30,article_31,income_31,category_31,percentage_31,article_32,income_32,category_32,percentage_32,article_33,income_33,category_33,percentage_33,article_34,income_34,category_34,percentage_34,article_35,income_35,category_35,percentage_35,article_36,income_36,category_36,percentage_36,article_37,income_37,category_37,percentage_37,article_38,income_38,category_38,percentage_38,article_39,income_39,category_39,percentage_39,article_40,income_40,category_40,percentage_40,article_41,income_41,category_41,percentage_41,article_42,income_42,category_42,percentage_42,article_43,income_43,category_43,percentage_43,article_44,income_44,category_44,percentage_44,article_45,income_45,category_45,percentage_45,article_46,income_46,category_46,percentage_46,article_47,income_47,category_47,percentage_47,article_48,income_48,category_48,percentage_48,article_49,income_49,category_49,percentage_49,article_50,income_50,category_50,percentage_50,article_51,income_51,category_51,percentage_51,article_52,income_52,category_52,percentage_52,article_53,income_53,category_53,percentage_53,article_54,income_54,category_54,percentage_54,article_55,income_55,category_55,percentage_55
578,Prod_1,74504.64603,A,0.184988337,Prod_15,35673.7975,A,0.088574832,Prod_17,32248.98554,A,0.080071332,Prod_20,19196.6062,A,0.047663447,Prod_5,17189.17322,A,0.042679172,Prod_38,17050.35809,A,0.042334506,Prod_18,13602.60296,A,0.03377404,Prod_23,13333.37091,A,0.033105561,Prod_9,13158.85515,A,0.032672254,Prod_6,12610.75211,A,0.031311364,Prod_22,11331.31587,A,0.028134638,Prod_21,11320.12104,A,0.028106843,Prod_31,11243.9189,A,0.02791764,Prod_13,9053.831616,A,0.02247985,Prod_12,8801.158633,A,0.021852486,Prod_16,8486.652567,A,0.021071595,Prod_7,8420.695115,A,0.020907829,Prod_8,8146.487305,B,0.020226996,Prod_19,7331.813637,B,0.018204234,Prod_3,5933.220903,B,0.014731654,Prod_11,5566.07139,B,0.013820055,Prod_35,4539.310422,B,0.0112707,Prod_41,4529.615875,B,0.011246629,Prod_43,4430.189572,B,0.010999762,Prod_10,4319.816897,B,0.010725717,Prod_30,4258.514186,B,0.010573508,Prod_32,4165.386515,B,0.01034228,Prod_24,4020.273281,B,0.009981977,Prod_2,3841.207766,B,0.009537374,Prod_26,3602.0286,B,0.008943513,Prod_39,2574.1959,C,0.006391497,Prod_27,2517.740517,C,0.006251323,Prod_4,2515.161996,C,0.006244921,Prod_14,2039.298372,C,0.005063395,Prod_33,1723.360176,C,0.004278948,Prod_49,1591.678462,C,0.003951995,Prod_40,1481.14636,C,0.003677553,Prod_29,1384.764502,C,0.003438246,Prod_36,1232.986336,C,0.003061394,Prod_25,943.4198162,C,0.002342427,Prod_52,746.5575845,C,0.001853635,Prod_42,399.9103514,C,0.000992941,Prod_37,389.5123229,C,0.000967124,Prod_28,292.1967318,C,0.000725498,Prod_48,212.5781951,C,0.000527813,Prod_53,199.5021648,C,0.000495346,Prod_54,197.7604773,C,0.000491021,Prod_34,149.7311971,C,0.000371769,Prod_50,146.2014957,C,0.000363005,Prod_57,59.88183318,C,0.000148681,Prod_58,44.84412807,C,0.000111344,,,,,,,,,,,,,,,,
579,Prod_1,30113.29015,A,0.12627487,Prod_5,20682.99761,A,0.08673057,Prod_20,20414.41362,A,0.08560431,Prod_9,19070.56917,A,0.079969131,Prod_15,16665.43065,A,0.069883599,Prod_21,15542.65441,A,0.065175431,Prod_6,14990.75248,A,0.062861126,Prod_17,9598.056456,A,0.040247788,Prod_12,6658.778859,A,0.027922437,Prod_24,6465.091067,A,0.02711024,Prod_11,6378.402975,A,0.026746729,Prod_2,6068.151755,A,0.025445744,Prod_7,5945.788746,A,0.024932636,Prod_8,5622.051388,A,0.023575099,Prod_27,4828.328597,A,0.02024676,Prod_13,4168.418814,B,0.017479543,Prod_22,4055.577895,B,0.017006364,Prod_18,3549.46784,B,0.014884079,Prod_32,3361.198608,B,0.014094605,Prod_38,3267.806897,B,0.013702983,Prod_19,2949.604131,B,0.012368654,Prod_30,2827.445439,B,0.011856403,Prod_14,2727.182194,B,0.011435966,Prod_31,2416.704394,B,0.010134032,Prod_23,2379.540551,B,0.009978191,Prod_16,2365.692867,B,0.009920124,Prod_29,2189.861287,B,0.009182804,Prod_10,1932.401422,C,0.008103191,Prod_35,1272.888167,C,0.005337636,Prod_4,1193.385666,C,0.005004256,Prod_49,999.0450459,C,0.004189322,Prod_43,985.7091011,C,0.0041334,Prod_26,968.8143656,C,0.004062555,Prod_41,955.4222954,C,0.004006398,Prod_28,846.2940315,C,0.003548788,Prod_52,839.1892321,C,0.003518995,Prod_25,821.6787052,C,0.003445567,Prod_33,601.381162,C,0.002521788,Prod_42,491.2926033,C,0.00206015,Prod_40,364.0535418,C,0.001526596,Prod_34,294.2992495,C,0.001234093,Prod_39,275.4914338,C,0.001155226,Prod_36,90.59456007,C,0.000379893,Prod_3,66.049662,C,0.000276968,Prod_44,55.80321499,C,0.000234001,Prod_58,44.84412807,C,0.000188046,Prod_37,42.29612343,C,0.000177361,Prod_57,29.94091659,C,0.000125552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,Prod_15,48786.6114,A,0.196150798,Prod_1,32181.41425,A,0.129388164,Prod_5,19930.62254,A,0.080132795,Prod_20,18367.65394,A,0.073848744,Prod_6,17382.91491,A,0.069889515,Prod_9,13463.88491,A,0.054132716,Prod_21,9660.049827,A,0.038839067,Prod_17,7229.39063,A,0.029066391,Prod_11,6955.155835,A,0.027963807,Prod_7,6024.536132,A,0.024222169,Prod_24,5668.365391,A,0.022790154,Prod_8,5619.262389,A,0.022592731,Prod_12,5458.139169,A,0.021944921,Prod_38,4613.337874,B,0.018548325,Prod_2,4504.957278,B,0.018112571,Prod_18,3819.077208,B,0.015354931,Prod_22,3769.046987,B,0.01515378,Prod_19,3662.426492,B,0.014725103,Prod_23,3333.110359,B,0.013401059,Prod_31,3009.798972,B,0.012101158,Prod_32,2876.306627,B,0.01156444,Prod_30,2610.988045,B,0.010497704,Prod_16,2589.74718,B,0.010412303,Prod_29,2270.364745,B,0.009128198,Prod_14,2016.632994,B,0.008108048,Prod_10,1674.625579,C,0.006732977,Prod_4,1571.606289,C,0.006318779,Prod_13,1397.612012,C,0.00561922,Prod_43,1277.745555,C,0.005137287,Prod_27,1071.818279,C,0.004309338,Prod_26,1010.441414,C,0.004062567,Prod_25,954.1864696,C,0.003836389,Prod_41,939.7427342,C,0.003778317,Prod_39,620.4258227,C,0.002494476,Prod_40,497.0857508,C,0.001998576,Prod_35,406.6101432,C,0.001634811,Prod_33,357.0810722,C,0.001435675,Prod_52,319.6943687,C,0.001285359,Prod_42,247.3258778,C,0.000994395,Prod_28,180.1248295,C,0.000724207,Prod_36,141.800181,C,0.00057012,Prod_34,139.4049076,C,0.00056049,Prod_49,96.75981074,C,0.000389031,Prod_3,12.03624847,C,4.83928E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Prod_1,21092.45783,A,0.109288809,Prod_5,19486.9654,A,0.100970084,Prod_20,19175.38414,A,0.099355651,Prod_9,13097.60166,A,0.067864129,Prod_15,12486.61427,A,0.064698349,Prod_6,11892.40796,A,0.061619519,Prod_17,8068.470995,A,0.041806109,Prod_21,6228.061009,A,0.032270178,Prod_24,5664.20182,A,0.029348589,Prod_12,5111.588985,A,0.026485271,Prod_8,5105.890297,A,0.026455744,Prod_31,4750.922404,A,0.024616508,Prod_18,4734.590925,A,0.024531887,Prod_23,4647.629496,A,0.024081304,Prod_43,4573.602684,A,0.02369774,Prod_11,4466.650726,A,0.023143578,Prod_7,4149.808424,B,0.021501886,Prod_19,3415.480097,B,0.017697025,Prod_2,3266.317965,B,0.016924154,Prod_22,3188.404614,B,0.016520452,Prod_30,2897.024911,B,0.015010693,Prod_38,2306.655122,B,0.011951741,Prod_27,2301.716907,B,0.011926154,Prod_32,2245.889064,B,0.011636887,Prod_13,1997.979878,B,0.010352366,Prod_39,1926.734402,B,0.009983213,Prod_14,1710.540927,B,0.008863025,Prod_10,1655.84718,B,0.008579634,Prod_29,1473.305721,B,0.007633811,Prod_41,1398.506946,C,0.007246247,Prod_4,1393.209912,C,0.007218801,Prod_49,1294.162469,C,0.006705595,Prod_26,1209.692972,C,0.006267923,Prod_16,1197.325405,C,0.006203842,Prod_33,1109.291966,C,0.005747704,Prod_35,497.1960993,C,0.00257618,Prod_52,466.8214218,C,0.002418796,Prod_25,336.6730169,C,0.001744443,Prod_36,252.0892106,C,0.001306179,Prod_42,202.614109,C,0.001049828,Prod_40,165.0893538,C,0.000855397,Prod_34,108.4260393,C,0.0005618,Prod_37,74.01774109,C,0.000383517,Prod_28,70.471267,C,0.000365141,Prod_58,44.85218556,C,0.000232398,Prod_3,36.10874541,C,0.000187094,Prod_57,14.9704583,C,7.75682E-005,Prod_44,7.152552297,C,3.70604E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,Prod_1,96159.38781,A,0.203904048,Prod_21,64247.34106,A,0.136235195,Prod_5,28844.37504,A,0.061163917,Prod_15,25861.85394,A,0.054839541,Prod_9,25591.09016,A,0.054265392,Prod_17,23289.93359,A,0.049385836,Prod_6,20380.2688,A,0.04321595,Prod_20,19589.91003,A,0.04154001,Prod_11,11182.28428,A,0.023711809,Prod_2,10639.32007,A,0.022560464,Prod_12,10175.99094,A,0.021577984,Prod_38,8938.382712,A,0.018953661,Prod_8,8728.404776,A,0.018508407,Prod_7,8598.595242,A,0.018233148,Prod_35,8583.028841,A,0.01820014,Prod_24,8465.463225,B,0.017950845,Prod_23,7090.029473,B,0.015034265,Prod_22,6995.718446,B,0.01483428,Prod_31,6577.644397,B,0.013947763,Prod_27,5899.269449,B,0.012509282,Prod_18,5675.134975,B,0.01203401,Prod_16,5612.710639,B,0.01190164,Prod_30,5438.837393,B,0.011532945,Prod_13,5161.832182,B,0.010945561,Prod_19,5100.378224,B,0.010815249,Prod_41,4540.765883,B,0.009628603,Prod_32,4073.389934,B,0.008637541,Prod_3,3889.305105,B,0.008247193,Prod_43,3244.165445,C,0.006879188,Prod_14,3069.067645,C,0.006507896,Prod_50,2144.288604,C,0.004546921,Prod_10,1897.475056,C,0.004023558,Prod_26,1798.529256,C,0.003813745,Prod_39,1784.365471,C,0.003783711,Prod_29,1610.199355,C,0.003414395,Prod_52,1300.558796,C,0.002757809,Prod_4,1282.78049,C,0.00272011,Prod_37,1263.198893,C,0.002678588,Prod_25,1105.519543,C,0.002344232,Prod_33,1055.371717,C,0.002237895,Prod_49,919.218202,C,0.001949184,Prod_45,890.0342696,C,0.0018873,Prod_48,699.5298008,C,0.001483339,Prod_34,629.9036568,C,0.001335698,Prod_40,534.594571,C,0.001133597,Prod_42,386.7844065,C,0.000820169,Prod_28,312.5502312,C,0.000662756,Prod_36,240.2725289,C,0.000509493,Prod_58,44.84815681,C,9.50996E-005,Prod_53,32.48922127,C,6.88927E-005,Prod_57,14.9704583,C,3.17446E-005,,,,,,,,,,,,,,,,
583,Prod_1,28023.67439,A,0.102250877,Prod_15,25074.06366,A,0.091488538,Prod_5,21864.36403,A,0.079777204,Prod_20,19792.52367,A,0.072217614,Prod_9,16234.68906,A,0.059236029,Prod_6,13928.35496,A,0.050820834,Prod_23,13252.34854,A,0.048354268,Prod_17,12053.51242,A,0.043980036,Prod_11,10711.63913,A,0.0390839,Prod_21,9320.448743,A,0.034007819,Prod_12,7475.462948,A,0.027275961,Prod_7,7452.554669,A,0.027192375,Prod_18,7199.614621,A,0.026269464,Prod_8,6871.803754,A,0.02507337,Prod_24,6626.143181,A,0.024177021,Prod_31,6156.954131,A,0.022465076,Prod_16,5454.553093,A,0.019902202,Prod_19,4944.140183,B,0.018039842,Prod_38,4671.007533,B,0.017043255,Prod_30,4171.621722,B,0.01522113,Prod_2,4041.122538,B,0.014744973,Prod_32,3983.226721,B,0.014533727,Prod_43,3522.101503,B,0.012851204,Prod_27,3405.998247,B,0.012427575,Prod_22,2700.334844,B,0.009852798,Prod_10,2438.479714,B,0.008897359,Prod_14,2393.733673,B,0.008734093,Prod_41,2043.405347,B,0.007455838,Prod_35,1965.435448,B,0.007171347,Prod_26,1916.243542,B,0.006991859,Prod_13,1666.057327,C,0.006078997,Prod_33,1652.697273,C,0.006030249,Prod_39,1533.84652,C,0.005596595,Prod_25,1310.136178,C,0.004780336,Prod_52,1302.372601,C,0.004752009,Prod_29,1296.18278,C,0.004729424,Prod_4,1134.112298,C,0.004138072,Prod_40,864.9340054,C,0.003155912,Prod_49,801.8969315,C,0.002925907,Prod_34,789.9639265,C,0.002882367,Prod_3,572.4703252,C,0.002088791,Prod_36,496.3006334,C,0.001810868,Prod_28,438.6249471,C,0.001600425,Prod_42,329.0372026,C,0.001200569,Prod_44,57.22041837,C,0.000208782,Prod_48,48.31798584,C,0.000176299,Prod_37,31.72351732,C,0.000115751,Prod_57,29.94091659,C,0.000109246,Prod_58,22.42206403,C,8.18121E-005,,,,,,,,,,,,,,,,,,,,,,,,
584,Prod_1,25993.31086,A,0.107400169,Prod_5,23567.13532,A,0.097375603,Prod_15,22519.41257,A,0.093046582,Prod_9,17669.87279,A,0.073009065,Prod_20,17510.20127,A,0.072349328,Prod_6,13576.84148,A,0.05609732,Prod_21,11036.81784,A,0.045602352,Prod_17,10545.61844,A,0.043572795,Prod_8,9038.807635,A,0.037346896,Prod_7,8027.460505,A,0.033168172,Prod_2,7171.652248,A,0.029632111,Prod_12,6661.186879,A,0.02752295,Prod_18,6365.570878,A,0.026301512,Prod_13,6252.06923,A,0.025832542,Prod_11,5506.635881,A,0.022752532,Prod_24,5440.671107,B,0.022479976,Prod_23,4846.408845,B,0.02002458,Prod_38,4382.731767,B,0.018108741,Prod_32,4359.220552,B,0.018011596,Prod_10,3526.230403,B,0.014569815,Prod_14,2985.097251,B,0.012333941,Prod_30,2806.253425,B,0.011594987,Prod_16,2647.530566,B,0.010939169,Prod_31,2367.920613,B,0.009783866,Prod_19,2220.165329,B,0.009173365,Prod_27,2182.992842,B,0.009019774,Prod_29,1996.628106,C,0.008249745,Prod_4,1630.438795,C,0.00673671,Prod_22,1117.179316,C,0.004616005,Prod_41,1096.100526,C,0.004528911,Prod_25,1003.469398,C,0.004146174,Prod_36,976.8456912,C,0.004036169,Prod_43,796.697704,C,0.003291826,Prod_28,712.8995072,C,0.002945586,Prod_35,660.4476058,C,0.002728863,Prod_49,483.7990537,C,0.00199898,Prod_42,418.6306232,C,0.001729714,Prod_52,392.3509929,C,0.001621131,Prod_33,287.4270321,C,0.001187602,Prod_40,283.6203226,C,0.001171873,Prod_37,274.8972572,C,0.001135831,Prod_26,243.6991004,C,0.001006925,Prod_39,221.3742822,C,0.000914683,Prod_34,201.3626444,C,0.000831998,Prod_3,17.31250333,C,7.15325E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Prod_1,46522.30502,A,0.179574782,Prod_5,23650.5782,A,0.091290563,Prod_20,20660.87406,A,0.07975039,Prod_9,13028.23529,A,0.05028862,Prod_12,12893.35545,A,0.049767987,Prod_6,12206.89859,A,0.047118283,Prod_17,11914.81065,A,0.045990832,Prod_21,11893.1005,A,0.045907032,Prod_15,11307.27776,A,0.043645772,Prod_8,9110.288559,A,0.035165456,Prod_24,6591.990354,A,0.025444896,Prod_11,6076.860232,A,0.023456509,Prod_2,5613.035616,A,0.021666159,Prod_27,5387.542975,A,0.020795764,Prod_7,5005.765722,A,0.019322114,Prod_26,4112.897504,A,0.015875668,Prod_18,4048.938134,B,0.015628787,Prod_32,3700.497665,B,0.014283816,Prod_16,3672.10767,B,0.014174232,Prod_30,3619.034075,B,0.013969369,Prod_43,3455.070049,B,0.013336473,Prod_14,3152.86288,B,0.012169962,Prod_23,2964.753821,B,0.011443866,Prod_38,2729.53372,B,0.010535923,Prod_22,2442.633024,B,0.009428494,Prod_13,2374.119751,B,0.009164035,Prod_31,2367.658894,B,0.009139096,Prod_19,2007.250587,B,0.00774793,Prod_10,1831.48076,B,0.007069464,Prod_4,1745.629714,B,0.006738081,Prod_29,1674.591128,C,0.006463874,Prod_41,1505.046288,C,0.005809436,Prod_25,1351.970655,C,0.005218568,Prod_49,1217.964118,C,0.004701307,Prod_36,1181.700023,C,0.004561329,Prod_39,1154.11626,C,0.004454856,Prod_33,1141.617522,C,0.004406611,Prod_3,979.6686277,C,0.003781493,Prod_52,824.6579073,C,0.003183156,Prod_40,594.4907532,C,0.002294717,Prod_42,461.4794016,C,0.001781297,Prod_35,394.2991493,C,0.001521984,Prod_37,190.3335053,C,0.000734682,Prod_28,149.1441601,C,0.000575692,Prod_34,108.4260393,C,0.000418521,Prod_57,29.94091659,C,0.000115571,Prod_58,22.42206403,C,8.65485E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,Prod_1,40050.47218,A,0.13006526,Prod_5,34778.92094,A,0.11294572,Prod_9,25928.80286,A,0.084204662,Prod_15,24918.25356,A,0.080922869,Prod_20,19900.45041,A,0.064627384,Prod_17,17421.28465,A,0.05657621,Prod_21,13201.56696,A,0.042872534,Prod_6,13102.75604,A,0.042551642,Prod_7,10423.013,A,0.033849086,Prod_24,9310.743496,A,0.030236954,Prod_12,8153.446556,A,0.026478593,Prod_8,8064.162701,A,0.026188641,Prod_11,7701.180451,A,0.025009843,Prod_2,7196.983693,A,0.023372447,Prod_38,6516.353734,B,0.021162079,Prod_18,5413.464837,B,0.01758041,Prod_10,4627.650855,B,0.015028452,Prod_19,4383.728922,B,0.014236308,Prod_16,4016.321393,B,0.013043139,Prod_32,3771.155259,B,0.012246954,Prod_49,3633.330893,B,0.011799365,Prod_27,3631.356458,B,0.011792953,Prod_22,3446.357552,B,0.011192162,Prod_23,2935.032605,B,0.009531617,Prod_30,2827.184988,B,0.009181379,Prod_31,2790.76218,B,0.009063094,Prod_43,2407.506589,B,0.007818459,Prod_13,2373.91762,C,0.007709378,Prod_14,2155.410333,C,0.006999768,Prod_26,1919.281329,C,0.006232931,Prod_41,1505.373223,C,0.00488875,Prod_4,1503.023819,C,0.004881121,Prod_25,1329.552009,C,0.004317765,Prod_29,1304.232113,C,0.004235538,Prod_35,1175.097883,C,0.00381617,Prod_33,759.3602804,C,0.002466048,Prod_39,714.6675169,C,0.002320907,Prod_34,573.1257634,C,0.001861245,Prod_52,550.3895945,C,0.001787409,Prod_42,392.7294945,C,0.001275402,Prod_48,211.6024379,C,0.000687186,Prod_37,190.3259066,C,0.00061809,Prod_36,169.3724384,C,0.000550043,Prod_28,151.2615106,C,0.000491227,Prod_58,134.5364129,C,0.000436912,Prod_40,108.4925747,C,0.000352333,Prod_3,66.049662,C,0.000214499,Prod_45,56.65486773,C,0.000183989,Prod_57,14.9704583,C,4.86171E-005,Prod_44,14.30510459,C,4.64563E-005,,,,,,,,,,,,,,,,,,,,
587,Prod_1,32022.12004,A,0.131683662,Prod_5,21599.30866,A,0.088822229,Prod_20,18591.45982,A,0.076453136,Prod_15,18225.25535,A,0.074947204,Prod_21,17942.47231,A,0.073784323,Prod_9,16834.27319,A,0.069227107,Prod_6,12590.6833,A,0.051776312,Prod_17,12015.88098,A,0.049412569,Prod_24,5957.597596,A,0.024499261,Prod_27,5852.074578,A,0.024065321,Prod_10,5840.746121,A,0.024018736,Prod_8,5303.971104,A,0.021811371,Prod_12,5232.271751,A,0.021516524,Prod_7,5102.022951,A,0.020980905,Prod_11,4964.776399,A,0.02041651,Prod_13,4449.357376,A,0.018296967,Prod_2,4268.46311,B,0.017553081,Prod_38,4171.295921,B,0.017153503,Prod_18,3650.674913,B,0.015012568,Prod_23,3382.312844,B,0.01390899,Prod_31,3355.147268,B,0.013797278,Prod_32,3294.741797,B,0.013548874,Prod_30,3085.177384,B,0.012687088,Prod_16,2818.696429,B,0.011591246,Prod_22,2787.698353,B,0.011463773,Prod_43,2526.29758,B,0.010388822,Prod_19,2176.735731,B,0.008951329,Prod_41,1730.622731,B,0.007116791,Prod_26,1648.647531,C,0.006779687,Prod_14,1613.880001,C,0.006636713,Prod_25,1467.50397,C,0.006034775,Prod_35,1104.66598,C,0.004542687,Prod_4,1093.69972,C,0.004497591,Prod_39,1057.981286,C,0.004350707,Prod_33,1021.642741,C,0.004201273,Prod_34,712.5306711,C,0.00293012,Prod_52,650.2793981,C,0.002674126,Prod_49,555.1594141,C,0.002282966,Prod_42,509.5556785,C,0.002095431,Prod_29,450.861027,C,0.001854063,Prod_28,405.2244089,C,0.001666393,Prod_40,311.1792729,C,0.001279654,Prod_37,258.3276241,C,0.001062313,Prod_3,250.6520466,C,0.001030749,Prod_36,220.5780593,C,0.000907077,Prod_48,47.34656944,C,0.000194702,Prod_45,22.735136,C,9.34931E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,Prod_1,50075.1059,A,0.209039458,Prod_5,19603.83014,A,0.081836552,Prod_9,16323.22371,A,0.0681416,Prod_20,15659.92961,A,0.065372666,Prod_15,13918.327,A,0.058102314,Prod_6,12790.54299,A,0.053394359,Prod_17,10315.93419,A,0.043064058,Prod_21,9221.338493,A,0.038494648,Prod_24,7032.728489,A,0.029358255,Prod_30,6611.237159,A,0.027598732,Prod_12,6367.662203,A,0.026581924,Prod_11,6038.321296,A,0.025207084,Prod_7,5958.89374,A,0.024875512,Prod_2,5485.31555,A,0.022898551,Prod_8,5370.502314,A,0.022419261,Prod_22,4714.308937,B,0.01967997,Prod_43,3964.705295,B,0.016550736,Prod_18,3854.264362,B,0.016089698,Prod_31,3616.287616,B,0.01509626,Prod_23,3478.296618,B,0.014520214,Prod_16,3301.18945,B,0.013780877,Prod_38,2998.656494,B,0.012517947,Prod_32,2886.781873,B,0.012050924,Prod_39,2382.898743,B,0.009947455,Prod_13,2073.165211,B,0.008654467,Prod_41,1955.917988,B,0.008165016,Prod_14,1629.058718,C,0.006800536,Prod_10,1466.945888,C,0.006123793,Prod_25,1446.868129,C,0.006039978,Prod_29,1296.185673,C,0.005410951,Prod_19,1214.239054,C,0.005068863,Prod_33,1168.861008,C,0.004879432,Prod_26,1100.49664,C,0.004594044,Prod_27,900.5235818,C,0.003759252,Prod_49,725.6985805,C,0.003029442,Prod_4,655.9464468,C,0.002738261,Prod_35,636.2972575,C,0.002656235,Prod_42,418.3595187,C,0.00174645,Prod_52,243.3996913,C,0.001016077,Prod_28,162.7987438,C,0.000679606,Prod_58,156.9544482,C,0.000655209,Prod_40,133.5032203,C,0.000557312,Prod_48,95.66455528,C,0.000399353,Prod_37,61.96669729,C,0.000258681,Prod_36,35.45004524,C,0.000147987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,Prod_1,45927.56086,A,0.157919037,Prod_15,37178.83541,A,0.127837093,Prod_20,26805.57749,A,0.092169296,Prod_5,21711.69459,A,0.0746543,Prod_9,17461.98428,A,0.060041937,Prod_6,16394.03649,A,0.056369866,Prod_21,12885.09569,A,0.044304593,Prod_17,10415.25798,A,0.035812211,Prod_11,6967.415293,A,0.02395702,Prod_2,6579.22332,A,0.022622247,Prod_12,6541.972514,A,0.022494162,Prod_27,5893.627726,A,0.020264869,Prod_24,5514.948408,A,0.018962804,Prod_8,5491.800848,A,0.018883213,Prod_38,4824.78408,A,0.016589717,Prod_18,4753.874839,B,0.0163459,Prod_23,4520.595882,B,0.015543785,Prod_32,4319.745522,B,0.014853174,Prod_7,4089.837785,B,0.014062651,Prod_29,3936.91088,B,0.013536821,Prod_16,3526.405991,B,0.012125326,Prod_31,3315.016157,B,0.011398475,Prod_30,3314.995993,B,0.011398406,Prod_14,3278.117814,B,0.011271602,Prod_22,3224.380874,B,0.011086831,Prod_13,2755.335901,B,0.00947405,Prod_43,2426.283965,B,0.008342625,Prod_19,2293.86462,C,0.00788731,Prod_25,2258.964091,C,0.007767306,Prod_52,1919.987849,C,0.006601758,Prod_10,1694.802393,C,0.005827472,Prod_40,1339.352833,C,0.004605281,Prod_41,1225.195614,C,0.004212758,Prod_4,1175.225568,C,0.004040939,Prod_26,861.2261788,C,0.002961272,Prod_33,817.4019346,C,0.002810585,Prod_39,790.8699115,C,0.002719357,Prod_35,749.3539942,C,0.002576607,Prod_28,529.1327871,C,0.00181939,Prod_42,509.7524822,C,0.001752752,Prod_37,257.5997271,C,0.000885741,Prod_34,108.4260393,C,0.000372816,Prod_49,48.37990537,C,0.000166351,Prod_57,44.91137489,C,0.000154425,Prod_58,44.84412807,C,0.000154194,Prod_36,39.38893916,C,0.000135436,Prod_3,32.49587481,C,0.000111735,Prod_45,26.14840049,C,8.99096E-005,Prod_44,7.152552297,C,2.45936E-005,,,,,,,,,,,,,,,,,,,,,,,,
590,Prod_1,29631.28442,A,0.155076425,Prod_5,17606.41241,A,0.092143812,Prod_20,16431.61979,A,0.085995491,Prod_21,15697.85761,A,0.082155319,Prod_6,14802.11015,A,0.077467392,Prod_9,13269.60016,A,0.069446944,Prod_17,8835.908205,A,0.046243053,Prod_15,8042.5165,A,0.042090808,Prod_2,5833.628102,A,0.030530509,Prod_24,5682.411201,A,0.02973911,Prod_11,5547.7866,A,0.029034547,Prod_8,4885.611627,A,0.025569029,Prod_12,4658.013193,A,0.024377885,Prod_7,4191.206409,B,0.021934834,Prod_38,4171.240661,B,0.021830343,Prod_13,3343.954462,B,0.01750071,Prod_32,3251.176217,B,0.017015151,Prod_18,3149.421747,B,0.016482615,Prod_30,2108.440198,B,0.0110346,Prod_16,1980.491981,B,0.010364978,Prod_27,1479.127057,B,0.007741066,Prod_41,1448.035958,B,0.00757835,Prod_43,1371.992816,B,0.007180375,Prod_31,1291.431603,B,0.006758755,Prod_19,1277.165826,B,0.006684095,Prod_23,1265.484724,B,0.006622961,Prod_14,1245.112642,C,0.006516343,Prod_4,1133.434364,C,0.005931871,Prod_22,994.6085537,C,0.005205321,Prod_10,859.9947826,C,0.004500815,Prod_25,825.2269254,C,0.004318856,Prod_33,776.0926018,C,0.004061709,Prod_39,759.3149763,C,0.003973903,Prod_26,656.1494083,C,0.003433982,Prod_29,611.8607109,C,0.003202196,Prod_52,415.9670068,C,0.002176979,Prod_49,324.145366,C,0.001696427,Prod_40,280.1058652,C,0.001465944,Prod_36,259.9669985,C,0.001360547,Prod_35,191.8813541,C,0.001004218,Prod_28,165.8612262,C,0.000868041,Prod_42,152.5844736,C,0.000798556,Prod_37,63.44323531,C,0.000332033,Prod_34,46.46830255,C,0.000243194,Prod_3,29.94091659,C,0.000156697,Prod_57,14.9704583,C,7.83484E-005,Prod_44,14.30510459,C,7.48663E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
